,Pull Date,App ID,HUC-12,Demand,Allocation,Right Type,Active?,File Date,Shortage
97,10/1/1977,S000938,180201250603,0.6129032258064516,0.0,Appropriative,True,,0.6129032258064516
98,10/1/1977,S000939,180201250603,0.03225806451612903,0.0,Appropriative,True,,0.03225806451612903
99,10/1/1977,S001127,180201540102,0.967741935483871,0.96774194,Appropriative,True,,-4.516129026299609e-09
100,10/1/1977,S010839,180201280601,0.0,0.0,Appropriative,False,,0.0
101,10/1/1977,S000943,180201250604,0.22580645161290322,0.0,Appropriative,True,,0.22580645161290322
102,10/1/1977,S000942,180201250604,0.4838709677419355,0.0,Appropriative,True,,0.4838709677419355
103,10/1/1977,S009979,180201250603,2.3225806451612905,0.0,Appropriative,True,,2.3225806451612905
104,10/1/1977,S009980,180201250604,2.3225806451612905,0.0,Appropriative,True,,2.3225806451612905
105,10/1/1977,S009982,180201250604,2.3225806451612905,0.0,Appropriative,True,,2.3225806451612905
106,10/1/1977,S000732,180201530302,26.85483870967742,26.854839,Appropriative,True,,-2.9032257842231957e-07
107,10/1/1977,S009978,180201250603,4.661290322580645,0.0,Appropriative,True,,4.661290322580645
108,10/1/1977,S009981,180201250604,9.32258064516129,0.0,Appropriative,True,,9.32258064516129
109,10/1/1977,S002372,180200030802,0.4953530612903225,0.49535306,Appropriative,True,,1.2903225155014297e-09
110,10/1/1977,S001904,180201220604,9.899645161290324e-06,9.8996452e-06,Appropriative,True,,-3.870967674006465e-14
111,10/1/1977,S016089,180201280101,0.0,0.0,Appropriative,False,,0.0
112,10/1/1977,S013978,180201290702,0.02190136180645161,0.0,Appropriative,True,,0.02190136180645161
113,10/1/1977,S015940,180201290304,0.0,0.0,Appropriative,False,,0.0
114,10/1/1977,S001888,180201250507,0.0,0.0,Appropriative,False,,0.0
115,10/1/1977,S015938,180201290304,0.0,0.0,Appropriative,False,,0.0
116,10/1/1977,S013801,180201250603,30.483870967741936,0.0,Appropriative,True,,30.483870967741936
117,10/1/1977,S014356,180201250603,45.064516129032256,0.0,Appropriative,True,,45.064516129032256
118,10/1/1977,S013800,180201250603,45.064516129032256,0.0,Appropriative,True,,45.064516129032256
119,10/1/1977,S012436,180201220702,0.003415374580645161,0.0034153746,Appropriative,True,,-1.935483891213341e-11
120,10/1/1977,S000975,180201290304,0.0,0.0,Appropriative,False,,0.0
121,10/1/1977,S001506,180201220702,0.0,0.0,Appropriative,False,,0.0
122,10/1/1977,S001507,180201220702,0.0,0.0,Appropriative,False,,0.0
123,10/1/1977,S000976,180201290304,0.0,0.0,Appropriative,False,,0.0
124,10/1/1977,S000974,180201290304,0.05661290322580645,0.0,Appropriative,True,,0.05661290322580645
125,10/1/1977,S014315,180200030502,0.6532258064516129,0.65322581,Appropriative,True,,-3.5483871396735367e-09
126,10/1/1977,S009033,180201250601,0.0,0.0,Appropriative,False,,0.0
127,10/1/1977,S009034,180201290304,0.0,0.0,Appropriative,False,,0.0
128,10/1/1977,S009372,180201610102,0.021254024580645164,0.021254025,Appropriative,True,,-4.193548355790888e-10
129,10/1/1977,S009351,180201610102,0.026355109258064516,0.026355109,Appropriative,True,,2.580645142025162e-10
130,10/1/1977,S016899,180201160701,10.96774193548387,10.967742,Appropriative,True,,-6.451612932778517e-08
131,10/1/1977,S013927,180201250604,43.70967741935484,0.0,Appropriative,True,,43.70967741935484
132,10/1/1977,S013928,180201250604,211.8709677419355,0.0,Appropriative,True,,211.8709677419355
133,10/1/1977,S014762,180201610201,0.0022095988709677416,0.0022095989,Appropriative,True,,-2.9032258368200115e-11
134,10/1/1977,S000941,180201250604,0.016129032258064516,0.0,Appropriative,True,,0.016129032258064516
135,10/1/1977,S022082,180201290502,0.03978494622580645,0.0,Appropriative,True,,0.03978494622580645
136,10/1/1977,S009035,180201290301,0.0,0.0,Appropriative,False,,0.0
137,10/1/1977,S000940,180201250604,0.0,0.0,Appropriative,False,,0.0
138,10/1/1977,S008735,180200030505,21.825806451612905,21.825806,Appropriative,True,,4.5161290529449616e-07
139,10/1/1977,S018092,180201530302,129.03225806451613,27.698491,Appropriative,True,,101.33376706451612
140,10/1/1977,S007791,180201250703,0.0,0.0,Appropriative,False,,0.0
141,10/1/1977,S000544,180201230504,4.94981935483871e-05,4.9498194e-05,Appropriative,True,,-4.516128953007542e-13
142,10/1/1977,S014384,180200021002,0.0004256843548387097,0.0,Appropriative,True,,0.0004256843548387097
143,10/1/1977,S014380,180200021002,0.0,0.0,Appropriative,False,,0.0
144,10/1/1977,S014383,180200021002,1.2903225806451613,0.0,Appropriative,True,,1.2903225806451613
145,10/1/1977,S014381,180200021002,9.35483870967742,0.0,Appropriative,True,,9.35483870967742
146,10/1/1977,S014382,180200021002,9.827956990322582,0.0,Appropriative,True,,9.827956990322582
147,10/1/1977,S004708,180201290102,0.0,0.0,Appropriative,False,,0.0
148,10/1/1977,S000951,180201250601,0.8387096774193549,0.0,Appropriative,True,,0.8387096774193549
149,10/1/1977,S004322,180201250203,2.970967741935484e-07,2.9709677e-07,Appropriative,True,,4.193548366446563e-15
150,10/1/1977,S002593,180200031103,0.13517665129032258,0.0,Appropriative,True,,0.13517665129032258
151,10/1/1977,S002594,180200031103,1.5588709677419357,0.0,Appropriative,True,,1.5588709677419357
152,10/1/1977,S017013,180200030802,0.5301075267741936,0.0,Appropriative,True,,0.5301075267741936
